Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.828125,11.570312,11.625000,11.656250,0.000000,0.000000,0.000000,0.000000,
0.020075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,11.585938,11.640625,11.671875,0.000000,0.000000,0.000000,0.000000,
0.040098,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.585938,11.625000,11.664062,0.000000,0.000000,0.093750,0.000000,
0.060062,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.625000,11.656250,0.156250,0.125000,0.125000,0.125000,
0.080234,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.570312,11.625000,11.656250,0.156250,0.093750,0.093750,0.125000,
0.233766,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.236209,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.237822,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.239230,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.240597,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.242161,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.156250,0.093750,0.125000,
0.244161,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.625000,11.656250,0.187500,0.156250,0.093750,0.125000,
0.245673,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.625000,11.656250,0.187500,0.156250,0.093750,0.125000,
0.260146,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.570312,11.617188,11.648438,0.187500,0.125000,0.125000,0.125000,
0.280102,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.570312,11.625000,11.656250,0.156250,0.125000,0.093750,0.156250,
0.300196,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.648438,0.156250,0.125000,0.093750,0.125000,
0.320153,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.570312,11.632812,11.648438,0.156250,0.125000,0.093750,0.125000,
0.340293,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.570312,11.625000,11.656250,0.156250,0.125000,0.125000,0.125000,
0.360068,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.570312,11.617188,11.648438,0.156250,0.125000,0.125000,0.125000,
0.380109,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.625000,11.656250,0.156250,0.125000,0.093750,0.156250,
0.400171,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.625000,11.648438,0.156250,0.125000,0.093750,0.125000,
0.420066,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.570312,11.625000,11.648438,0.156250,0.125000,0.125000,0.156250,
0.440045,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.570312,11.625000,11.656250,0.187500,0.125000,0.093750,0.125000,
0.460133,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.578125,11.617188,11.664062,0.156250,0.125000,0.125000,0.125000,
0.480251,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.812500,11.578125,11.625000,11.656250,0.156250,0.125000,0.125000,0.125000,
0.500396,0.059814,-0.059814,0.000000,0.000000,0.004456,0.004456,-0.004456,-0.004456,11.820312,11.585938,11.625000,11.648438,0.156250,0.125000,0.125000,0.125000,
