Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.398438,11.148438,11.203125,11.226562,0.000000,0.000000,0.000000,0.000000,
0.019970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.398438,11.171875,11.203125,11.242188,0.000000,0.000000,0.000000,0.000000,
0.039952,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.164062,11.195312,11.226562,0.000000,0.000000,0.062500,0.000000,
0.059964,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.218750,0.031250,0.125000,0.000000,0.000000,
0.080020,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.000000,0.031250,0.031250,0.031250,
0.099963,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.156250,11.210938,11.210938,0.031250,0.062500,0.031250,0.031250,
0.120116,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.156250,11.195312,11.226562,0.062500,0.125000,0.031250,0.031250,
0.140103,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.156250,11.195312,11.218750,0.062500,0.062500,0.031250,0.062500,
0.159998,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.187500,11.226562,0.093750,0.093750,0.031250,0.156250,
0.180006,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.125000,0.093750,0.062500,0.031250,
0.199975,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.156250,11.203125,11.218750,0.062500,0.093750,0.031250,0.031250,
0.220097,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.148438,11.203125,11.218750,0.062500,0.062500,0.062500,0.062500,
0.239981,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.195312,11.210938,0.031250,0.000000,0.031250,0.062500,
0.259948,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.148438,11.203125,11.218750,0.031250,0.000000,0.000000,0.031250,
0.280071,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.382812,11.156250,11.195312,11.218750,0.000000,0.000000,0.000000,0.062500,
0.300012,0.051575,-0.051575,0.000000,0.000000,0.005219,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.210938,0.031250,0.000000,0.000000,0.031250,
0.320046,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.382812,11.156250,11.195312,11.210938,0.125000,0.093750,0.031250,0.125000,
0.339943,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.148438,11.195312,11.226562,0.125000,0.125000,0.031250,0.031250,
0.359951,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.125000,0.125000,0.000000,0.000000,
0.380034,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.226562,0.125000,0.093750,0.062500,0.000000,
0.400057,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.164062,11.203125,11.218750,0.187500,0.093750,0.062500,0.000000,
0.420014,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.226562,0.156250,0.125000,0.031250,0.062500,
0.440023,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.218750,0.187500,0.093750,0.125000,0.062500,
0.460035,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.187500,0.125000,0.093750,0.093750,
0.479962,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.398438,11.156250,11.203125,11.218750,0.156250,0.093750,0.000000,0.031250,
0.500100,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.164062,11.203125,11.218750,0.156250,0.125000,0.062500,0.000000,
0.520140,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.390625,11.164062,11.203125,11.226562,0.187500,0.093750,0.093750,0.062500,
0.539939,0.051575,-0.051575,0.025143,0.000000,0.005219,0.005219,-0.007721,-0.007721,11.398438,11.164062,11.203125,11.218750,0.156250,0.125000,0.031250,0.031250,
0.560125,0.051575,-0.051575,0.025143,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.164062,11.203125,11.226562,0.156250,0.093750,0.062500,0.062500,
0.580018,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.406250,11.156250,11.203125,11.226562,0.062500,0.031250,0.031250,0.093750,
0.600010,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.164062,11.210938,11.226562,0.000000,0.062500,0.000000,0.062500,
0.619978,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.234375,0.000000,0.062500,0.000000,0.031250,
0.640087,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.203125,11.218750,0.031250,0.031250,0.062500,0.062500,
0.660056,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.218750,0.000000,0.062500,0.062500,0.062500,
0.680135,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.203125,11.226562,0.000000,0.093750,0.000000,0.031250,
0.700041,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.226562,0.031250,0.062500,0.031250,0.031250,
0.720015,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.062500,0.031250,0.031250,
0.740131,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.218750,0.000000,0.062500,0.031250,0.000000,
0.760114,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.187500,11.218750,0.000000,0.031250,0.062500,0.156250,
0.780117,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.218750,0.031250,0.062500,0.000000,0.000000,
0.800008,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.164062,11.203125,11.218750,0.062500,0.187500,0.000000,0.000000,
0.820104,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.062500,0.031250,0.000000,
0.840026,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.187500,11.226562,0.000000,0.093750,0.031250,0.031250,
0.860112,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.226562,0.031250,0.093750,0.031250,0.062500,
0.880042,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.000000,0.093750,0.062500,0.062500,
0.900062,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.226562,0.031250,0.031250,0.062500,0.093750,
0.920038,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.187500,11.234375,0.000000,0.062500,0.000000,0.062500,
0.939998,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.203125,11.226562,0.000000,0.062500,0.062500,0.031250,
0.960126,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.187500,11.226562,0.093750,0.125000,0.125000,0.062500,
0.979968,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.203125,11.218750,0.031250,0.062500,0.031250,0.156250,
0.999935,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.226562,0.031250,0.062500,0.125000,0.031250,
1.020039,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.195312,11.226562,0.031250,0.093750,0.125000,0.031250,
1.039960,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.031250,0.031250,0.093750,0.093750,
1.060075,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.062500,0.000000,0.062500,0.000000,
1.080052,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.195312,11.218750,0.031250,0.093750,0.000000,0.000000,
1.100200,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.164062,11.195312,11.218750,0.000000,0.062500,0.000000,0.031250,
1.120049,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.187500,11.226562,0.000000,0.062500,0.000000,0.062500,
1.139951,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.031250,0.093750,0.031250,0.062500,
1.160175,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.148438,11.195312,11.218750,0.031250,0.031250,0.000000,0.000000,
1.180014,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.062500,0.062500,0.031250,0.125000,
1.200023,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.031250,0.000000,0.062500,0.093750,
1.219962,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.031250,0.000000,0.093750,
1.240086,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.031250,0.062500,0.031250,
1.260283,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.062500,0.031250,0.000000,
1.280186,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.000000,0.031250,0.031250,0.031250,
1.300045,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.000000,0.093750,0.062500,
1.320017,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.218750,0.062500,0.093750,0.093750,0.093750,
1.340069,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.164062,11.195312,11.218750,0.062500,0.031250,0.031250,0.000000,
1.360106,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.218750,0.000000,0.062500,0.000000,0.000000,
1.380099,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.164062,11.195312,11.218750,0.000000,0.031250,0.125000,0.062500,
1.400023,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.164062,11.195312,11.218750,0.000000,0.000000,0.031250,0.031250,
1.420084,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.164062,11.203125,11.226562,0.031250,0.062500,0.000000,0.093750,
1.439980,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.203125,11.218750,0.031250,0.000000,0.031250,0.000000,
1.460254,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.218750,0.031250,0.062500,0.000000,0.125000,
1.480011,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.398438,11.156250,11.195312,11.226562,0.031250,0.125000,0.062500,0.031250,
1.500028,0.051575,-0.051575,0.000000,0.000000,0.007721,0.007721,-0.007721,-0.007721,11.390625,11.156250,11.195312,11.226562,0.000000,0.000000,0.000000,0.031250,
