Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
9.162750,-0.044640,0.044640,0.000000,0.000000,12.500000,12.242188,12.289062,12.296875,0.156250,0.093750,0.125000,0.125000,
9.182280,-0.044640,0.044640,0.000000,0.000000,12.500000,12.242188,12.289062,12.296875,0.156250,0.093750,0.125000,0.125000,
9.202891,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.296875,12.304688,0.156250,0.093750,0.125000,0.125000,
9.222468,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.296875,12.312500,0.156250,0.093750,0.125000,0.125000,
9.243153,-0.044640,0.044640,0.000000,0.000000,12.500000,12.234375,12.304688,12.304688,0.156250,0.125000,0.125000,0.125000,
9.262382,-0.044640,0.044640,0.000000,0.000000,12.500000,12.234375,12.289062,12.304688,0.156250,0.125000,0.125000,0.125000,
9.284644,-0.044640,0.044640,0.000000,0.000000,12.500000,12.242188,12.289062,12.304688,0.156250,0.093750,0.125000,0.156250,
9.302369,-0.044640,0.044640,0.000000,0.000000,12.500000,12.242188,12.289062,12.312500,0.156250,0.093750,0.125000,0.125000,
9.322343,-0.044640,0.044640,0.000000,0.000000,12.500000,12.242188,12.304688,12.304688,0.156250,0.093750,0.093750,0.156250,
9.342537,-0.044640,0.044640,0.000000,0.000000,12.500000,12.250000,12.289062,12.312500,0.156250,0.093750,0.093750,0.125000,
9.362412,-0.044640,0.044640,0.000000,0.000000,12.492188,12.242188,12.289062,12.304688,0.156250,0.093750,0.125000,0.156250,
9.382513,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.289062,12.304688,0.156250,0.125000,0.093750,0.156250,
9.402498,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.289062,12.312500,0.125000,0.093750,0.093750,0.156250,
9.422449,-0.044640,0.044640,0.000000,0.000000,12.507812,12.257812,12.289062,12.312500,0.156250,0.093750,0.093750,0.156250,
9.442440,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.289062,12.312500,0.156250,0.093750,0.093750,0.125000,
9.462468,-0.044640,0.044640,0.000000,0.000000,12.507812,12.257812,12.296875,12.312500,0.156250,0.093750,0.093750,0.125000,
9.482414,-0.044640,0.044640,0.000000,0.000000,12.500000,12.257812,12.304688,12.312500,0.156250,0.093750,0.093750,0.125000,
9.502421,0.052080,0.089590,0.000000,0.000000,12.507812,12.250000,12.296875,12.312500,0.156250,0.093750,0.125000,0.125000,
9.522519,0.359911,0.379751,0.000000,0.000000,12.453125,12.265625,12.296875,12.312500,0.000000,0.093750,0.093750,0.187500,
9.542400,0.359911,0.379751,5.714286,5.714286,12.414062,12.226562,12.210938,12.250000,0.000000,0.000000,0.000000,0.000000,
9.564630,0.838242,0.838242,5.714286,5.714286,12.445312,12.210938,12.132812,12.078125,0.000000,0.000000,0.375000,0.468750,
9.582575,1.042842,1.042842,22.857143,22.857143,12.296875,12.148438,11.976562,11.890625,0.125000,0.000000,2.312500,9.875000,
9.602318,1.433443,1.433443,57.142857,57.142857,11.671875,12.148438,11.718750,11.710938,32.593750,0.000000,25.937500,25.062500,
9.622379,2.239754,2.239754,57.142857,57.142857,11.531250,11.429688,11.328125,11.398438,33.031250,30.125000,30.031250,29.343750,
9.642282,3.352967,3.352967,68.571426,68.571426,11.367188,11.328125,11.304688,11.398438,33.125000,31.062500,30.187500,29.656250,
9.662401,3.819518,3.804564,91.428574,91.428574,11.320312,11.054688,11.039062,11.140625,34.343750,31.406250,30.343750,30.937500,
9.682427,4.028768,4.009237,91.428574,91.428574,11.109375,11.015625,10.992188,11.125000,38.250000,33.562500,32.000000,30.687500,
9.704568,4.171368,4.140851,125.714287,125.714287,11.117188,10.664062,10.859375,11.093750,37.968750,35.906250,33.468750,32.093750,
9.722522,4.538719,4.501793,171.428574,171.428574,11.015625,10.664062,10.695312,11.023438,40.500000,35.906250,28.687500,33.656250,
9.742348,4.766570,4.729643,171.428574,171.428574,11.023438,10.640625,10.789062,10.953125,40.000000,36.062500,35.562500,32.687500,
9.762444,4.921570,4.884644,234.285721,234.285721,10.968750,10.562500,10.695312,10.859375,38.781250,29.281250,37.937500,35.937500,
9.782526,4.921570,4.884644,234.285721,234.285721,10.960938,10.562500,10.601562,10.921875,40.656250,35.187500,39.500000,33.625000,
9.802339,4.921570,4.884644,302.857147,302.857147,10.820312,10.562500,10.695312,11.000000,45.531250,35.187500,34.125000,29.062500,
9.822440,4.921570,4.884644,382.857147,382.857147,10.960938,10.546875,10.664062,10.960938,39.500000,29.968750,30.843750,32.250000,
9.842436,4.921570,4.884644,382.857147,382.857147,11.046875,10.554688,10.601562,10.828125,38.343750,32.562500,39.531250,30.843750,
9.862314,4.921570,4.884644,462.857147,462.857147,10.867188,10.507812,10.664062,10.921875,33.000000,35.000000,27.281250,29.593750,
9.882426,4.921570,4.884644,577.142883,577.142883,10.843750,10.625000,10.742188,10.867188,40.281250,37.468750,34.312500,32.406250,
9.902288,4.921570,4.869995,577.142883,577.142883,10.757812,10.500000,10.664062,10.843750,40.875000,31.968750,32.906250,29.875000,
9.922504,4.921570,4.869995,702.857117,702.857117,10.609375,10.460938,10.562500,10.640625,40.281250,40.031250,38.875000,36.031250,
9.942424,4.921570,4.869995,834.285706,834.285706,10.656250,10.492188,10.625000,10.648438,33.750000,32.312500,37.000000,35.250000,
9.962397,4.921570,4.861755,834.285706,834.285706,10.578125,10.492188,10.656250,10.539062,41.906250,40.031250,34.187500,31.968750,
9.982383,1.790564,1.730749,971.428467,971.428467,12.507812,10.429688,10.554688,10.671875,0.000000,38.843750,37.312500,29.125000,
10.004566,0.059814,-0.059814,1051.428467,1051.428467,12.367188,12.078125,12.054688,12.203125,0.000000,0.000000,0.000000,0.000000,
10.022468,0.059814,-0.059814,1051.428467,1051.428467,12.351562,12.078125,12.140625,12.156250,0.000000,0.000000,0.031250,0.093750,
10.042399,0.059814,-0.059814,1045.714233,1045.714233,12.351562,12.156250,12.164062,12.195312,0.000000,0.000000,0.062500,0.062500,
10.062520,0.059814,-0.059814,1045.714233,1045.714233,12.382812,12.085938,12.171875,12.195312,0.000000,0.000000,0.062500,0.062500,
10.082369,0.059814,-0.059814,1022.857178,1022.857178,12.476562,12.101562,12.187500,12.226562,0.000000,0.000000,0.031250,0.062500,
10.102360,0.059814,-0.059814,977.142883,977.142883,12.406250,12.109375,12.195312,12.210938,0.000000,0.000000,0.062500,0.031250,
10.122419,0.059814,-0.059814,977.142883,977.142883,12.414062,12.101562,12.203125,12.218750,0.000000,0.000000,0.062500,0.093750,
10.144594,0.059814,-0.059814,908.571411,908.571411,12.414062,12.148438,12.210938,12.226562,0.000000,0.000000,0.062500,0.062500,
10.162831,0.059814,-0.059814,794.285767,794.285767,12.414062,12.156250,12.218750,12.226562,0.000000,0.000000,0.062500,0.062500,
10.182394,0.059814,-0.059814,794.285767,794.285767,12.421875,12.156250,12.218750,12.234375,0.000000,0.000000,0.031250,0.125000,
10.202508,0.059814,-0.059814,645.714294,645.714294,12.437500,12.164062,12.226562,12.242188,0.000000,0.000000,0.062500,0.062500,
10.222370,0.059814,-0.059814,474.285767,474.285767,12.437500,12.179688,12.226562,12.242188,0.000000,0.000000,0.062500,0.093750,
10.242371,0.059814,-0.059814,474.285767,474.285767,12.437500,12.187500,12.226562,12.250000,0.062500,0.000000,0.031250,0.062500,
10.262406,0.059814,-0.059814,337.142822,337.142822,12.437500,12.187500,12.226562,12.242188,0.093750,0.062500,0.031250,0.062500,
10.282398,0.059814,-0.059814,337.142822,337.142822,12.445312,12.195312,12.242188,12.242188,0.093750,0.062500,0.031250,0.062500,
10.302336,0.059814,-0.059814,268.571411,268.571411,12.445312,12.203125,12.234375,12.242188,0.093750,0.062500,0.031250,0.031250,
10.322349,0.068665,-0.068665,194.285645,194.285645,12.445312,12.195312,12.234375,12.250000,0.062500,0.062500,0.062500,0.031250,
10.342833,0.225990,0.157326,194.285645,194.285645,12.406250,12.101562,12.242188,12.250000,0.000000,0.000000,0.000000,0.031250,
10.362880,1.519003,1.450338,125.714233,125.714233,12.382812,12.171875,12.179688,12.218750,0.000000,0.000000,0.093750,0.031250,
10.382517,2.856966,2.788301,85.714233,85.714233,12.335938,12.171875,12.156250,12.218750,0.093750,0.000000,0.000000,0.000000,
10.402368,3.417757,3.349092,85.714233,85.714233,12.242188,12.171875,12.132812,12.156250,0.156250,0.000000,0.031250,0.031250,
10.422219,3.683117,3.614453,80.000000,80.000000,11.609375,11.734375,12.101562,12.140625,30.718750,22.843750,0.031250,0.000000,
10.442787,4.099758,4.021633,80.000000,80.000000,11.523438,11.093750,11.445312,11.257812,30.437500,32.750000,29.718750,31.218750,
10.463464,4.099758,4.021633,80.000000,80.000000,11.187500,10.867188,11.265625,11.187500,33.375000,33.187500,32.125000,31.187500,
10.482354,4.099758,4.011562,91.428589,91.428589,11.015625,10.867188,11.289062,10.968750,36.468750,33.187500,30.906250,30.062500,
10.502403,4.099758,3.938320,114.285767,114.285767,10.812500,10.898438,10.984375,10.937500,37.125000,31.312500,35.156250,26.093750,
10.522513,3.549197,3.085025,114.285767,114.285767,10.812500,10.812500,10.937500,10.687500,30.312500,31.500000,35.468750,34.562500,
10.542838,1.173096,-0.814735,160.000031,160.000031,11.578125,11.406250,10.929688,10.593750,23.437500,23.000000,38.718750,33.375000,
10.563741,2.102356,-2.102356,160.000031,160.000031,11.703125,11.351562,11.976562,12.015625,22.968750,18.343750,0.031250,0.000000,
10.582353,3.051758,-3.051758,205.714325,205.714325,11.414062,11.351562,11.179688,11.000000,23.750000,18.343750,37.937500,36.500000,
10.602389,3.760071,-3.760071,257.142883,257.142883,11.171875,11.054688,11.000000,10.812500,26.062500,23.468750,39.843750,37.906250,
10.622335,4.106445,-4.106445,257.142883,257.142883,10.953125,10.953125,10.937500,10.679688,24.062500,20.468750,39.062500,37.468750,
10.643391,4.394531,-4.394531,297.142914,297.142914,10.835938,10.929688,10.773438,10.734375,19.750000,26.593750,38.656250,32.656250,
10.662921,4.468079,-4.468079,337.142883,337.142883,10.742188,10.781250,10.875000,10.460938,31.375000,33.468750,37.687500,41.750000,
10.682527,4.468079,-4.468079,337.142883,337.142883,10.515625,10.781250,10.820312,10.632812,28.000000,33.468750,26.875000,30.718750,
10.702724,4.468079,-4.468079,400.000031,400.000031,10.500000,10.671875,10.617188,10.406250,28.375000,28.562500,42.406250,42.906250,
10.722486,4.468079,-4.468079,474.285767,474.285767,10.359375,10.671875,10.742188,10.382812,34.687500,28.562500,36.625000,29.375000,
10.742754,4.468079,-4.468079,474.285767,474.285767,10.281250,10.734375,10.617188,10.390625,37.875000,34.968750,36.250000,36.406250,
10.762563,4.468079,-4.468079,554.285767,554.285767,10.375000,10.734375,10.421875,10.359375,31.781250,34.968750,42.656250,37.937500,
10.782413,4.468079,-4.468079,554.285767,554.285767,10.289062,10.656250,10.492188,10.328125,29.875000,34.906250,34.312500,33.656250,
10.802533,4.468079,-4.468079,634.285767,634.285767,10.375000,10.609375,10.328125,10.343750,38.031250,29.187500,33.625000,33.281250,
10.822518,4.468079,-4.468079,731.428589,731.428589,10.515625,10.609375,10.320312,10.320312,32.843750,29.187500,40.062500,36.593750,
10.842680,4.468079,-4.468079,731.428589,731.428589,10.359375,10.632812,10.343750,10.250000,39.375000,33.593750,29.968750,30.187500,
10.862698,4.468079,-4.468079,845.714417,845.714417,10.453125,10.523438,10.351562,10.343750,34.031250,32.000000,28.312500,32.625000,
10.882347,4.468079,-4.468079,971.428589,971.428589,10.484375,10.523438,10.257812,10.398438,34.906250,32.000000,36.562500,30.562500,
10.902557,4.468079,-4.468079,971.428589,971.428589,10.562500,10.343750,10.539062,10.476562,30.187500,37.718750,28.437500,31.750000,
10.922654,4.468079,-4.468079,1120.000000,1120.000000,10.460938,10.546875,10.125000,10.304688,29.718750,34.437500,31.312500,28.656250,
10.942770,4.249268,-4.249268,1240.000000,1240.000000,10.828125,10.546875,10.414062,10.453125,26.031250,34.437500,28.656250,35.000000,
10.962432,4.249268,-4.249268,1240.000000,1240.000000,10.960938,10.789062,10.531250,10.718750,24.812500,29.500000,25.343750,22.812500,
10.982790,3.760071,-3.760071,1360.000000,1360.000000,11.328125,11.234375,10.726562,10.804688,16.531250,16.781250,27.062500,24.093750,
11.002352,3.760071,-3.760071,1468.571289,1468.571289,11.335938,11.234375,11.015625,11.140625,19.250000,16.781250,20.281250,18.281250,
11.022204,3.760071,-3.729071,1468.571289,1468.571289,11.523438,11.343750,11.210938,11.257812,16.468750,17.781250,15.593750,16.781250,
11.042451,3.760071,-2.717229,1559.999878,1559.999878,11.695312,11.359375,11.132812,11.218750,18.312500,16.500000,17.968750,17.937500,
11.062475,3.760071,-0.342314,1559.999878,1559.999878,11.726562,11.437500,11.617188,11.726562,18.093750,18.562500,3.531250,0.000000,
11.082386,4.243598,0.483527,1639.999878,1639.999878,11.765625,11.484375,12.007812,12.343750,18.781250,18.218750,0.000000,0.000000,
11.102499,4.766570,1.006499,1702.857178,1702.857178,11.656250,11.554688,12.312500,12.281250,19.906250,15.031250,4.500000,4.906250,
11.122485,5.000000,1.239929,1702.857178,1702.857178,11.585938,11.476562,11.656250,11.703125,22.593750,17.218750,0.062500,0.093750,
11.142508,5.000000,1.239929,1765.714355,1765.714355,11.492188,11.406250,10.750000,10.757812,22.906250,21.062500,4.812500,6.687500,
11.162401,5.000000,1.239929,1794.285889,1794.285889,11.437500,11.250000,10.554688,10.617188,25.125000,23.812500,37.781250,37.250000,
11.182343,5.000000,1.239929,1794.285889,1794.285889,11.414062,11.304688,10.164062,10.468750,24.875000,20.156250,50.437500,21.437500,
11.202530,5.000000,1.239929,1862.857178,1862.857178,11.382812,11.171875,9.632812,9.882812,24.656250,24.656250,61.531250,37.250000,
11.222354,5.000000,1.824951,1920.000000,1920.000000,11.476562,11.195312,9.765625,10.320312,20.906250,23.343750,53.812500,21.718750,
11.242810,5.000000,1.824951,1920.000000,1920.000000,11.546875,11.156250,10.367188,10.578125,19.687500,20.968750,37.250000,35.718750,
11.262589,5.000000,2.360535,1994.285889,1994.285889,11.398438,11.156250,10.320312,10.359375,23.437500,20.968750,36.937500,38.875000,
11.282344,5.000000,2.795105,1994.285889,1994.285889,11.421875,11.132812,10.171875,10.429688,23.031250,24.875000,37.125000,34.781250,
11.302365,5.000000,2.846680,2062.857422,2062.857422,11.507812,11.210938,10.671875,10.937500,19.562500,19.187500,27.218750,20.125000,
11.322312,5.000000,2.897644,2131.429199,2131.429199,11.367188,11.242188,11.046875,10.976562,26.281250,20.000000,15.593750,13.437500,
11.345546,5.000000,2.897644,2131.429199,2131.429199,11.281250,11.117188,9.953125,10.468750,24.406250,19.281250,48.093750,36.656250,
11.362492,5.000000,2.897644,2182.857666,2182.857666,11.328125,11.117188,9.953125,10.546875,22.281250,19.281250,48.093750,36.500000,
11.382371,5.000000,2.897644,2217.143311,2217.143311,11.351562,11.093750,10.601562,10.546875,21.875000,21.156250,29.156250,31.968750,
11.402328,5.000000,2.897644,2217.143311,2217.143311,11.304688,11.093750,10.695312,10.640625,21.875000,20.625000,32.718750,30.562500,
11.422383,5.000000,2.897644,2251.428955,2251.428955,11.351562,11.101562,10.445312,10.546875,21.218750,19.375000,37.375000,33.625000,
11.444495,5.000000,2.897644,2274.286133,2274.286133,11.367188,11.140625,10.734375,10.742188,20.687500,19.187500,31.937500,20.500000,
11.462356,5.000000,2.897644,2274.286133,2274.286133,11.375000,11.140625,10.992188,10.804688,21.656250,19.187500,23.625000,27.312500,
11.482386,5.000000,3.143311,2280.000488,2280.000488,11.382812,11.031250,10.937500,10.843750,22.125000,26.531250,24.000000,20.906250,
11.502437,5.000000,3.588867,2268.571777,2268.571777,11.437500,11.125000,11.125000,11.007812,21.468750,21.343750,17.093750,14.843750,
11.522417,5.000000,3.710632,2268.571777,2268.571777,11.398438,11.140625,11.234375,11.109375,22.406250,21.906250,16.937500,12.718750,
11.542316,5.000000,3.710632,2268.571777,2268.571777,11.218750,11.023438,11.281250,11.015625,26.343750,24.312500,14.125000,11.875000,
11.562465,5.000000,3.710632,2268.571777,2268.571777,11.078125,10.890625,11.125000,10.804688,32.843750,29.531250,20.000000,19.437500,
11.582497,5.000000,3.710632,2234.286133,2234.286133,11.187500,10.796875,11.085938,10.796875,26.437500,28.968750,18.843750,18.593750,
11.602514,5.000000,3.901367,2211.428711,2211.428711,11.156250,10.843750,11.109375,10.812500,30.625000,27.781250,19.000000,15.843750,
11.622458,5.000000,4.667664,2211.428711,2211.428711,11.125000,10.890625,11.101562,10.851562,28.718750,28.593750,21.812500,16.437500,
11.642464,5.000000,4.948425,2182.857422,2182.857422,11.218750,10.851562,11.078125,10.898438,25.625000,30.312500,24.093750,16.062500,
11.662451,5.000000,5.000000,2177.142578,2177.142578,11.117188,11.000000,11.093750,10.835938,27.437500,22.968750,22.218750,19.562500,
11.682471,4.920640,5.000000,2177.142578,2177.142578,11.156250,10.796875,11.000000,10.773438,25.906250,27.125000,24.781250,20.718750,
11.702421,4.876000,5.000000,2142.856934,2142.856934,11.156250,10.929688,11.031250,10.859375,26.156250,23.906250,24.562500,18.875000,
11.722369,4.806250,5.000000,2125.713867,2125.713867,11.164062,10.906250,11.070312,10.882812,24.250000,22.156250,22.500000,19.968750,
11.742525,4.662409,5.000000,2125.713867,2125.713867,11.226562,10.882812,11.070312,10.828125,22.812500,23.843750,21.281250,17.406250,
11.763490,4.453159,5.000000,2102.856934,2102.856934,11.335938,10.976562,11.289062,11.125000,21.218750,22.375000,18.468750,13.968750,
11.782348,4.224998,5.000000,2102.856934,2102.856934,11.289062,10.976562,11.218750,11.093750,19.937500,22.375000,16.500000,15.812500,
11.802594,4.193688,5.000000,2062.856934,2062.856934,11.375000,11.054688,11.312500,11.148438,17.593750,19.562500,16.656250,15.093750,
11.822439,4.193688,5.000000,2045.714111,2045.714111,11.281250,11.195312,11.359375,11.203125,21.687500,16.187500,17.656250,13.250000,
11.842386,4.193688,5.000000,2045.714111,2045.714111,11.382812,11.093750,11.343750,11.226562,18.312500,17.906250,17.843750,13.562500,
11.862338,4.193688,5.000000,2022.856934,2022.856934,11.421875,11.156250,11.406250,11.250000,19.218750,17.281250,16.406250,12.468750,
11.882439,1.850394,2.346394,2011.428467,2011.428467,12.937500,11.109375,11.414062,11.390625,0.000000,20.250000,15.093750,12.531250,
11.902435,1.066712,1.562713,2011.428467,2011.428467,12.757812,12.195312,12.359375,12.234375,0.000000,0.000000,0.000000,0.000000,
11.922633,-0.192200,0.401761,1897.142822,1897.142822,11.820312,12.601562,13.289062,13.203125,2.968750,0.000000,0.000000,0.000000,
11.942460,-0.192200,0.401761,1760.000000,1760.000000,12.148438,11.484375,13.335938,13.359375,0.000000,11.000000,0.000000,0.000000,
11.962268,-0.178560,0.178560,1760.000000,1760.000000,12.492188,11.640625,13.445312,13.312500,10.125000,2.000000,0.000000,0.000000,
11.982307,-0.037510,0.037510,1571.428467,1571.428467,12.390625,12.156250,12.953125,13.195312,0.187500,5.531250,0.000000,0.000000,
12.002407,0.122070,-0.122070,1388.571289,1388.571289,12.421875,12.171875,12.187500,12.218750,0.000000,0.125000,0.125000,0.156250,
12.022622,0.825195,-0.825195,1388.571289,1388.571289,12.820312,12.140625,11.625000,11.781250,0.000000,0.437500,10.062500,6.750000,
12.042434,2.204895,-2.204895,1217.142578,1217.142578,12.593750,12.554688,11.664062,11.703125,0.156250,0.000000,1.343750,2.687500,
12.062367,3.493958,-3.493958,1217.142578,1217.142578,12.367188,12.437500,11.476562,11.453125,0.000000,0.062500,26.843750,22.656250,
12.082386,3.966064,-3.966064,1039.999756,1039.999756,12.140625,12.195312,10.601562,10.820312,0.000000,0.000000,56.875000,51.781250,
12.102322,4.844971,-4.844971,868.571289,868.571289,11.992188,11.953125,10.945312,10.898438,0.000000,0.000000,45.375000,46.281250,
12.122392,4.468079,-4.468079,868.571289,868.571289,11.867188,11.851562,10.531250,10.656250,0.062500,0.000000,51.593750,49.156250,
12.142412,3.428955,-3.428955,702.856934,702.856934,11.773438,11.843750,10.789062,10.781250,11.500000,0.000000,45.625000,45.250000,
12.162421,3.300781,-3.300781,622.856934,622.856934,11.234375,11.320312,10.750000,10.625000,25.843750,14.500000,46.687500,46.937500,
12.182528,3.300781,-3.300781,622.856934,622.856934,11.140625,10.851562,10.710938,10.750000,21.625000,24.281250,44.000000,39.312500,
12.202419,2.429989,-3.300781,560.000000,560.000000,11.101562,10.632812,10.601562,10.664062,29.187500,27.437500,44.781250,41.093750,
12.222495,1.693738,-3.300781,548.571289,548.571289,11.210938,10.601562,10.640625,10.835938,24.031250,25.625000,33.687500,36.906250,
12.242568,-1.571045,-5.000000,548.571289,548.571289,10.414062,10.781250,10.617188,10.679688,49.218750,21.281250,47.218750,41.656250,
12.263015,-1.440430,-5.000000,497.143066,497.143066,11.257812,10.257812,10.726562,11.015625,27.343750,36.156250,33.187500,31.843750,
12.282459,-1.440430,-5.000000,497.143066,497.143066,10.156250,10.257812,10.718750,10.671875,57.406250,51.812500,45.937500,30.875000,
12.302409,-1.440430,-5.000000,400.000122,400.000122,10.375000,9.648438,10.507812,10.695312,47.593750,51.812500,34.750000,44.562500,
12.322351,-1.440430,-5.000000,354.285767,354.285767,10.546875,9.750000,10.710938,10.945312,44.625000,47.937500,38.531250,28.250000,
12.344526,-1.440430,-5.000000,354.285767,354.285767,10.687500,10.070312,10.812500,11.062500,41.000000,42.843750,39.906250,30.781250,
12.362541,-1.440430,-5.000000,285.714355,285.714355,10.601562,10.070312,11.000000,11.078125,42.500000,42.843750,28.625000,26.843750,
12.382414,-1.440430,-5.000000,211.428589,211.428589,10.617188,9.992188,10.875000,10.804688,39.937500,43.468750,33.218750,41.843750,
12.402397,-1.440430,-5.000000,211.428589,211.428589,10.898438,10.132812,10.726562,10.914062,21.500000,37.531250,36.000000,40.406250,
12.423265,-1.374207,-5.000000,108.571411,108.571411,11.132812,10.578125,10.812500,10.968750,23.906250,25.750000,30.875000,37.625000,
12.442383,-1.374207,-5.000000,11.428589,11.428589,11.148438,10.554688,10.734375,10.718750,19.625000,24.906250,45.968750,46.062500,
12.462378,-1.374207,-5.000000,11.428589,11.428589,11.335938,10.875000,10.742188,10.867188,16.375000,17.406250,50.156250,42.625000,
12.482357,-1.374207,-5.000000,-114.285767,-114.285767,11.062500,10.875000,10.765625,10.656250,22.718750,15.781250,35.375000,38.031250,
12.502538,-1.374207,-5.000000,-182.857178,-182.857178,11.078125,10.593750,10.578125,10.546875,20.312500,24.781250,43.468750,48.031250,
12.522397,-2.008972,-5.000000,-182.857178,-182.857178,11.000000,10.593750,10.703125,10.734375,22.375000,24.781250,41.531250,34.937500,
12.542540,1.604734,-2.204895,-205.714325,-205.714325,11.289062,10.468750,10.632812,10.578125,32.500000,25.593750,38.531250,42.843750,
12.562405,1.716614,-1.716614,-205.714325,-205.714325,11.625000,11.007812,11.710938,12.007812,16.593750,29.093750,0.000000,0.000000,
12.582541,1.098633,-1.098633,-262.857178,-262.857178,11.742188,11.546875,12.062500,12.132812,25.531250,23.125000,0.000000,0.000000,
12.602617,1.098633,-1.098633,-291.428589,-291.428589,11.812500,11.546875,12.218750,12.554688,26.031250,23.125000,0.000000,0.000000,
12.622418,0.488281,-0.488281,-291.428589,-291.428589,12.023438,11.445312,12.429688,12.656250,1.125000,26.656250,0.000000,0.000000,
12.642343,0.417786,-0.417786,-308.571442,-308.571442,12.351562,12.085938,13.000000,13.015625,0.093750,0.000000,0.000000,0.000000,
12.662409,0.395508,-0.395508,-262.857147,-262.857147,12.320312,12.062500,12.812500,12.953125,0.000000,0.093750,0.218750,0.281250,
12.682503,0.395508,-0.395508,-262.857147,-262.857147,12.234375,11.906250,12.718750,12.781250,0.468750,0.000000,0.000000,0.000000,
12.702381,0.395508,-0.395508,-211.428589,-211.428589,12.289062,12.007812,12.531250,12.593750,0.281250,0.281250,0.000000,0.000000,
12.722504,0.352783,-0.352783,-142.857147,-142.857147,12.125000,11.929688,12.382812,12.492188,0.343750,0.437500,0.000000,0.000000,
12.742505,0.352783,-0.352783,-142.857147,-142.857147,12.234375,11.992188,12.468750,12.468750,0.000000,0.156250,0.000000,0.000000,
12.762525,0.352783,-0.352783,-91.428574,-91.428574,12.265625,11.984375,12.398438,12.406250,0.000000,0.000000,0.000000,0.000000,
12.782578,0.352783,-0.352783,-91.428574,-91.428574,12.273438,12.023438,12.335938,12.414062,0.000000,0.000000,0.000000,0.000000,
12.802528,0.352783,-0.352783,-34.285706,-34.285706,12.312500,12.078125,12.289062,12.320312,0.000000,0.000000,0.000000,0.000000,
12.822547,0.352783,-0.352783,22.857147,22.857147,12.343750,12.078125,12.218750,12.218750,0.000000,0.000000,0.000000,0.000000,
12.842488,0.222473,-0.222473,22.857147,22.857147,12.390625,12.062500,12.210938,12.210938,0.031250,0.000000,0.000000,0.000000,
12.862566,0.134583,-0.134583,74.285706,74.285706,12.398438,12.125000,12.179688,12.203125,0.000000,0.000000,0.000000,0.000000,
12.882341,0.098877,-0.098877,102.857132,102.857132,12.406250,12.156250,12.195312,12.250000,0.187500,0.000000,0.000000,0.218750,
12.902328,0.098877,-0.098877,102.857132,102.857132,12.406250,12.148438,12.242188,12.281250,0.125000,0.125000,0.000000,0.000000,
12.922694,0.098877,-0.098877,79.999985,79.999985,12.406250,12.156250,12.250000,12.296875,0.000000,0.000000,0.000000,0.000000,
12.942476,0.098877,-0.098877,80.000000,80.000000,12.414062,12.156250,12.257812,12.250000,0.000000,0.000000,0.000000,0.000000,
12.962443,0.098877,-0.098877,80.000000,80.000000,12.421875,12.148438,12.234375,12.250000,0.000000,0.000000,0.000000,0.000000,
12.984668,0.088196,-0.088196,80.000000,80.000000,12.414062,12.171875,12.226562,12.226562,0.000000,0.000000,0.000000,0.000000,
13.002653,0.019531,-0.019531,85.714279,85.714279,12.406250,12.171875,12.203125,12.210938,0.000000,0.000000,0.000000,0.000000,
13.022587,0.000000,-0.000000,85.714279,85.714279,12.414062,12.164062,12.210938,12.226562,0.000000,0.000000,0.000000,0.000000,
13.042994,-0.124000,0.124000,80.000000,80.000000,12.390625,12.171875,12.210938,12.234375,1.093750,0.562500,0.000000,0.000000,
13.062408,-0.225990,0.225990,80.000000,80.000000,12.328125,12.171875,12.132812,12.140625,0.125000,0.562500,0.593750,0.562500,
13.082347,-0.260711,0.260711,62.857143,62.857143,12.250000,12.078125,12.093750,12.093750,0.750000,0.187500,0.250000,0.281250,
13.102417,-0.297911,0.297911,45.714287,45.714287,12.203125,12.000000,12.031250,12.054688,0.156250,0.718750,0.781250,0.718750,
13.122413,-0.358361,0.358361,45.714287,45.714287,12.218750,11.960938,12.023438,12.031250,0.031250,0.093750,0.031250,0.125000,
13.142512,-0.358361,0.358361,28.571428,28.571428,12.210938,12.000000,12.031250,12.023438,0.031250,0.000000,0.000000,0.000000,
13.162447,-0.358361,0.358361,22.857141,22.857141,12.242188,12.023438,12.054688,12.062500,0.031250,0.000000,0.000000,0.000000,
13.182401,-0.025110,0.025110,22.857141,22.857141,12.421875,12.007812,12.062500,12.085938,0.125000,0.000000,0.000000,0.000000,
13.202548,0.373840,-0.373840,5.714283,5.714283,12.429688,12.179688,12.210938,12.234375,0.000000,0.062500,0.093750,0.125000,
13.222514,1.135559,-1.135559,5.714283,5.714283,12.367188,12.179688,12.140625,12.187500,0.062500,0.000000,0.000000,0.000000,
13.242602,2.639465,-2.639465,5.714283,5.714283,12.351562,12.171875,12.109375,12.171875,0.000000,0.000000,0.125000,0.062500,
