Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.109375,11.867188,11.906250,11.929688,0.000000,0.000000,0.000000,0.000000,
0.019916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.109375,11.859375,11.906250,11.937500,0.000000,0.000000,0.000000,0.000000,
0.039994,0.019531,-0.019531,0.000000,0.000000,0.003876,0.000000,-0.003876,-0.003876,12.101562,11.843750,11.906250,11.945312,0.187500,0.125000,0.000000,0.000000,
0.059954,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.843750,11.890625,11.929688,0.187500,0.125000,0.125000,0.156250,
0.079985,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.859375,11.898438,11.937500,0.156250,0.125000,0.125000,0.156250,
0.099947,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.843750,11.898438,11.921875,0.156250,0.125000,0.125000,0.125000,
0.119906,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.851562,11.890625,11.929688,0.156250,0.125000,0.125000,0.156250,
0.140178,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.859375,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
0.160227,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.851562,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
0.180008,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.859375,11.898438,11.937500,0.156250,0.125000,0.156250,0.156250,
0.199990,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.851562,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
0.219920,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.859375,11.890625,11.929688,0.187500,0.125000,0.125000,0.156250,
0.239994,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.851562,11.898438,11.929688,0.187500,0.125000,0.125000,0.156250,
0.260105,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.843750,11.906250,11.929688,0.156250,0.125000,0.125000,0.156250,
0.279926,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.093750,11.859375,11.906250,11.937500,0.187500,0.125000,0.125000,0.156250,
0.299916,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.859375,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
0.319948,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.851562,11.898438,11.937500,0.156250,0.125000,0.125000,0.156250,
0.340185,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.101562,11.859375,11.898438,11.929688,0.187500,0.125000,0.156250,0.156250,
0.360077,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.851562,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
0.379955,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.859375,11.898438,11.929688,0.187500,0.125000,0.125000,0.156250,
0.399995,0.019531,-0.019531,0.000000,0.000000,0.003876,0.003876,-0.003876,-0.003876,12.109375,11.859375,11.898438,11.929688,0.156250,0.125000,0.125000,0.156250,
