Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.382812,11.421875,11.445312,0.000000,0.000000,0.000000,0.000000,
0.019964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.390625,11.429688,11.453125,0.000000,0.000000,0.000000,0.000000,
0.040020,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.429688,11.468750,0.000000,0.000000,0.000000,0.000000,
0.060011,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.429688,11.453125,0.000000,0.000000,0.000000,0.000000,
0.080114,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.460938,0.000000,0.000000,0.000000,0.000000,
0.100019,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.390625,11.421875,11.460938,0.000000,0.000000,0.000000,0.000000,
0.120201,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.382812,11.429688,11.460938,0.000000,0.000000,0.000000,0.000000,
0.140445,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.390625,11.421875,11.460938,0.000000,0.000000,0.000000,0.000000,
0.160004,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.382812,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.179976,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.200027,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.390625,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.220261,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.625000,11.390625,11.429688,11.453125,0.000000,0.000000,0.000000,0.000000,
0.240289,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.429688,11.453125,0.000000,0.000000,0.000000,0.000000,
0.261448,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.280118,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.382812,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.299996,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
0.320136,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.460938,0.000000,0.000000,0.000000,0.000000,
0.340134,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.617188,11.390625,11.421875,11.453125,0.000000,0.000000,0.000000,0.000000,
