Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.234375,11.281250,11.312500,0.000000,0.000000,0.000000,0.000000,
0.020160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.492188,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.040034,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.060018,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.080128,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.100086,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.120053,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.140013,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.160089,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.180205,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.200069,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.220096,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.234375,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.239984,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.312500,0.000000,0.000000,0.000000,0.000000,
0.260174,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.280076,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.300109,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.320080,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.339985,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.360044,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.380483,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.242188,11.273438,11.312500,0.000000,0.000000,0.000000,0.000000,
0.400132,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.420109,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.440063,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.460116,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.480191,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.289062,11.328125,0.000000,0.000000,0.000000,0.000000,
0.500167,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.520412,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.540061,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.560212,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.296875,11.328125,0.000000,0.000000,0.000000,0.000000,
0.580131,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.600277,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.620418,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.639987,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.660113,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.680143,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.234375,11.281250,11.312500,0.000000,0.000000,0.000000,0.000000,
0.700126,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.242188,11.273438,11.320312,0.000000,0.000000,0.000000,0.000000,
0.720205,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.740384,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.760204,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.780117,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.800082,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.234375,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.820169,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.840063,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.250000,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.860045,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.250000,11.289062,11.320312,0.000000,0.000000,0.000000,0.000000,
0.880159,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.289062,11.312500,0.000000,0.000000,0.000000,0.000000,
0.900071,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.234375,11.281250,11.320312,0.000000,0.000000,0.000000,0.000000,
0.920303,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.234375,11.281250,11.312500,0.000000,0.000000,0.000000,0.000000,
0.940016,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.484375,11.242188,11.281250,11.312500,0.000000,0.000000,0.000000,0.000000,
0.960181,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.476562,11.242188,11.273438,11.320312,0.000000,0.000000,0.000000,0.000000,
