Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
0.019995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640625,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.040009,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.437500,11.468750,0.000000,0.000000,0.000000,0.000000,
0.060081,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
0.080100,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.437500,11.468750,0.000000,0.000000,0.000000,0.000000,
0.100013,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640625,11.406250,11.437500,11.476562,0.000000,0.000000,0.000000,0.000000,
0.120332,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
0.140072,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.437500,11.476562,0.000000,0.000000,0.000000,0.000000,
0.160177,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.437500,11.468750,0.000000,0.000000,0.000000,0.000000,
0.180366,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640625,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.200041,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
0.220020,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640625,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.240162,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.484375,0.000000,0.000000,0.000000,0.000000,
0.260270,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
0.280123,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.398438,11.453125,11.468750,0.000000,0.000000,0.000000,0.000000,
0.300002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.320042,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.640625,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.340036,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.437500,11.468750,0.000000,0.000000,0.000000,0.000000,
0.360070,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.476562,0.000000,0.000000,0.000000,0.000000,
0.380094,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.632812,11.406250,11.445312,11.468750,0.000000,0.000000,0.000000,0.000000,
