Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.593750,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.020003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.617188,11.656250,11.679688,0.000000,0.000000,0.000000,0.000000,
0.039931,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.059984,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,11.601562,11.656250,11.679688,0.000000,0.000000,0.000000,0.000000,
0.080074,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.100189,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.119977,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.139993,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.671875,0.000000,0.000000,0.000000,0.000000,
0.159963,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.180070,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.671875,0.000000,0.000000,0.000000,0.000000,
0.200093,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.219977,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.240092,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.260318,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.617188,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.280685,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.609375,11.640625,11.679688,0.000000,0.000000,0.000000,0.000000,
0.300099,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.319962,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.340044,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.360035,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.379984,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.400115,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.419963,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.440051,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.656250,11.687500,0.000000,0.000000,0.000000,0.000000,
0.460147,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.656250,11.687500,0.000000,0.000000,0.000000,0.000000,
0.479946,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.500070,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.519972,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.656250,11.679688,0.000000,0.000000,0.000000,0.000000,
0.540150,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.560025,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.580032,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.656250,11.679688,0.000000,0.000000,0.000000,0.000000,
0.600002,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.601562,11.648438,11.671875,0.000000,0.000000,0.000000,0.000000,
0.620058,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.609375,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.640050,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,11.609375,11.648438,11.687500,0.000000,0.000000,0.000000,0.000000,
0.660013,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.835938,11.609375,11.640625,11.679688,0.000000,0.000000,0.000000,0.000000,
0.680180,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.700010,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.843750,11.609375,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
0.720144,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.851562,11.601562,11.648438,11.679688,0.000000,0.000000,0.000000,0.000000,
