Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadAppliedOutput,LeftFollowAppliedOutput,RightLeadAppliedOutput,RightFollowAppliedOutput,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
0.000301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.671875,11.421875,11.468750,11.500000,0.000000,0.000000,0.000000,0.000000,
0.020052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.687500,11.429688,11.468750,11.500000,0.000000,0.000000,0.000000,0.000000,
0.040060,0.014954,-0.014954,0.000000,0.000000,0.002228,0.000000,-0.002228,-0.002228,11.671875,11.421875,11.460938,11.500000,0.125000,0.000000,0.093750,0.000000,
0.060026,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.671875,11.421875,11.468750,11.492188,0.125000,0.062500,0.062500,0.125000,
0.080055,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.468750,11.500000,0.125000,0.062500,0.093750,0.093750,
0.100058,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.468750,11.492188,0.125000,0.093750,0.093750,0.093750,
0.120017,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.671875,11.429688,11.468750,11.500000,0.125000,0.093750,0.093750,0.093750,
0.140129,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.429688,11.468750,11.492188,0.125000,0.062500,0.093750,0.125000,
0.160383,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.476562,11.507812,0.093750,0.062500,0.093750,0.125000,
0.180106,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.429688,11.468750,11.500000,0.125000,0.062500,0.093750,0.093750,
0.200024,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.429688,11.468750,11.492188,0.125000,0.062500,0.062500,0.125000,
0.220024,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.671875,11.414062,11.468750,11.492188,0.093750,0.062500,0.093750,0.093750,
0.240023,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.460938,11.500000,0.125000,0.093750,0.062500,0.093750,
0.260017,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.468750,11.492188,0.156250,0.062500,0.093750,0.093750,
0.280102,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.664062,11.421875,11.468750,11.492188,0.125000,0.062500,0.093750,0.125000,
0.300047,0.014954,-0.014954,0.000000,0.000000,0.002228,0.002228,-0.002228,-0.002228,11.671875,11.429688,11.468750,11.492188,0.125000,0.093750,0.093750,0.093750,
