Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000605,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.020192,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.040793,1,0,11.340198,-1.340198,-3.025734,-3.025734,0.000000,0.000000
0.060278,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.080269,1,0,11.266522,-1.266522,-3.013588,-3.013588,0.000000,0.000000
0.100408,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.120264,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.140277,1,0,11.342511,-1.342511,-2.830513,-2.830513,0.000000,0.000000
0.160408,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.180190,1,0,11.342511,-1.342511,-2.830513,-2.830513,0.000000,0.000000
0.200370,1,0,11.342511,-1.342511,-2.830513,-2.830513,0.000000,0.000000
0.220363,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.240629,1,0,11.278749,-1.278749,-3.015610,-3.015610,0.000000,0.000000
0.260245,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.280444,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.300408,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.320301,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.340275,1,0,11.342511,-1.342511,-2.830513,-2.830513,0.000000,0.000000
0.360340,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.380345,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.400233,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.420369,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.440468,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.460257,1,0,11.334037,-1.334037,-3.024719,-3.024719,0.000000,0.000000
0.480514,1,0,11.266522,-1.266522,-3.013588,-3.013588,0.000000,0.000000
