Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000744,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.020379,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.040373,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.060447,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.080447,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.100480,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.120319,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.140445,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.160401,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.180403,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.200462,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.220340,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.240280,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.260348,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.280470,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.300421,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.320404,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.340449,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.360661,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.380390,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.400481,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.420716,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.440758,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.460720,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.480338,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.500510,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.520355,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.540391,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.560316,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.580408,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.600427,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.620431,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.640342,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.660383,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.680456,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.700294,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.720806,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.740385,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.760466,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.780417,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.800464,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.820324,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.840686,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.860489,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.880396,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.900506,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.920357,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
0.940340,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.960505,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
0.980669,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
1.000334,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
1.020329,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
1.040539,1,0,11.378517,-1.378517,-9.808380,-9.808380,0.000000,0.000000
1.060628,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
1.080398,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
1.100412,1,0,11.386821,-1.386821,-9.809250,-9.809250,0.000000,0.000000
1.120488,1,0,11.302545,-1.302545,-9.767525,-9.767525,0.000000,0.000000
1.140421,1,0,11.185182,-1.185182,-10.046051,-10.046051,0.000000,0.000000
1.160513,1,0,11.188947,-1.188947,-9.950462,-9.950462,0.000000,0.000000
1.180345,1,0,11.188947,-1.188947,-9.950462,-9.950462,0.000000,0.000000
1.200582,1,0,11.218857,-1.218857,-9.954582,-9.954582,0.000000,0.000000
1.220691,1,0,11.238507,-1.238507,-9.957283,-9.957283,0.000000,0.000000
1.240537,1,0,11.188947,-1.188947,-9.950462,-9.950462,0.000000,0.000000
1.260502,1,0,11.306090,-1.306090,-9.966507,-9.966507,0.000000,0.000000
1.280419,1,0,11.385752,-1.385752,-9.911385,-9.911385,0.000000,0.000000
1.300694,1,0,11.455945,-1.455945,-9.725761,-9.725761,0.000000,0.000000
1.320372,1,0,11.455945,-1.455945,-9.725761,-9.725761,0.000000,0.000000
1.340448,1,0,11.631949,-1.631949,-9.819656,-9.819656,0.000000,0.000000
1.360369,1,0,11.582744,-1.582744,-9.711731,-9.711731,0.000000,0.000000
1.380414,1,0,11.678462,-1.678462,-9.891136,-9.891136,0.000000,0.000000
1.400472,1,0,11.649742,-1.649742,-9.752609,-9.752609,0.000000,0.000000
1.420701,1,0,11.644122,-1.644122,-9.751846,-9.751846,0.000000,0.000000
1.440422,1,0,11.643401,-1.643401,-9.615761,-9.615761,0.000000,0.000000
1.460521,1,0,11.804136,-1.804136,-9.786552,-9.786552,0.000000,0.000000
1.480591,1,0,11.928382,-1.928382,-9.806183,-9.806183,0.000000,0.000000
1.500386,1,0,11.949990,-1.949990,-9.377403,-9.377403,0.000000,0.000000
1.520749,1,0,12.224729,-2.224729,-9.661957,-9.661957,0.000000,0.000000
1.540486,1,0,12.220350,-2.220350,-9.757324,-9.757324,0.000000,0.000000
1.560866,1,0,12.334088,-2.334088,-9.615555,-9.615555,0.000000,0.000000
1.580616,1,0,12.229260,-2.229260,-9.566734,-9.566734,0.000000,0.000000
1.600605,1,0,12.316225,-2.316225,-9.525230,-9.525230,0.000000,0.000000
1.620592,1,0,12.316225,-2.316225,-9.525230,-9.525230,0.000000,0.000000
1.640332,1,0,12.489813,-2.489813,-9.432068,-9.432068,0.000000,0.000000
1.660493,1,0,12.555347,-2.555347,-9.536728,-9.536728,0.000000,0.000000
1.680425,1,0,12.595606,-2.595606,-9.908783,-9.908783,0.000000,0.000000
1.701283,1,0,12.746729,-2.746729,-9.821175,-9.821175,0.000000,0.000000
1.721249,1,0,12.754047,-2.754047,-9.959396,-9.959396,0.000000,0.000000
1.740346,1,0,12.957660,-2.957660,-10.206879,-10.206879,0.000000,0.000000
1.760384,1,0,12.725900,-2.725900,-10.059196,-10.059196,0.000000,0.000000
1.780441,1,0,12.864809,-2.864809,-9.775246,-9.775246,0.000000,0.000000
1.800618,1,0,12.876229,-2.876229,-10.009995,-10.009995,0.000000,0.000000
1.820942,1,0,12.967068,-2.967068,-10.018944,-10.018944,0.000000,0.000000
1.840333,1,0,13.175076,-3.175076,-10.143730,-10.143730,0.000000,0.000000
1.860433,1,0,13.360578,-3.360578,-9.778000,-9.778000,0.000000,0.000000
1.880642,1,0,13.427606,-3.427606,-9.723442,-9.723442,0.000000,0.000000
1.900955,1,0,13.507335,-3.507335,-9.715958,-9.715958,0.000000,0.000000
1.921185,1,0,13.532669,-3.532669,-9.475121,-9.475121,0.000000,0.000000
1.940389,1,0,13.426060,-3.426060,-9.427513,-9.427513,0.000000,0.000000
1.960520,1,0,13.561846,-3.561846,-9.617630,-9.617630,0.000000,0.000000
1.980370,1,0,13.561846,-3.561846,-9.617630,-9.617630,0.000000,0.000000
2.000518,1,0,13.505792,-3.505792,-9.419884,-9.419884,0.000000,0.000000
2.020964,1,0,13.606438,-3.606438,-9.326340,-9.326340,0.000000,0.000000
2.040349,1,0,13.763312,-3.763312,-9.178818,-9.178818,0.000000,0.000000
2.060652,1,0,13.828048,-3.828048,-9.123413,-9.123413,0.000000,0.000000
2.081019,1,0,13.880325,-3.880325,-9.163094,-9.163094,0.000000,0.000000
2.100663,1,0,13.826307,-3.826307,-8.826569,-8.826569,0.000000,0.000000
2.120953,1,0,14.240358,-4.240358,-8.869949,-8.869949,0.000000,0.000000
2.140446,1,0,14.741418,-4.741418,-8.886795,-8.886795,0.000000,0.000000
2.160389,1,0,15.602216,-5.602216,-8.981712,-8.981712,0.000000,0.000000
2.180315,1,0,16.233107,-6.233107,-9.175842,-9.175842,0.000000,0.000000
2.200849,1,0,18.232594,-8.232594,-9.121773,-9.121773,0.000000,0.000000
2.220628,1,0,19.636243,-9.636243,-8.776993,-8.776993,0.000000,0.000000
2.240410,1,0,20.565288,-10.565288,-8.838852,-8.838852,0.000000,0.000000
2.260465,1,0,22.241721,-12.241721,-8.785187,-8.785187,0.000000,0.000000
2.280987,1,0,23.389269,-13.389269,-9.038124,-9.038124,0.000000,0.000000
2.300827,1,0,25.072805,-15.072805,-8.690262,-8.690262,0.000000,0.000000
2.320524,1,0,27.307113,-17.307113,-11.350883,-11.350883,0.000000,0.000000
2.340481,1,0,25.443505,-15.443505,-8.724106,-8.724106,0.000000,0.000000
2.360393,1,0,25.072805,-15.072805,-8.690262,-8.690262,0.000000,0.000000
2.380641,1,0,24.656235,-14.656235,-8.842484,-8.842484,0.000000,0.000000
2.400465,1,0,22.369707,-12.369707,-8.829292,-8.829292,0.000000,0.000000
2.421070,1,0,20.220920,-10.220920,-8.673187,-8.673187,0.000000,0.000000
2.440533,1,0,19.627568,-9.627568,-8.635048,-8.635048,0.000000,0.000000
2.460575,1,0,17.667094,-7.667094,-8.784233,-8.784233,0.000000,0.000000
2.480469,1,0,16.743762,-6.743762,-8.783287,-8.783287,0.000000,0.000000
2.500639,1,0,14.873952,-4.873952,-8.917137,-8.917137,0.000000,0.000000
2.520585,1,0,11.869071,-1.869071,-8.634361,-8.634361,0.000000,0.000000
2.540446,1,0,12.344107,-2.344107,-8.736664,-8.736664,0.000000,0.000000
2.560460,1,0,11.879958,-1.879958,-8.969872,-8.969872,0.000000,0.000000
2.581537,1,0,11.368980,-1.368980,-8.929878,-8.929878,0.000000,0.000000
2.600471,1,0,11.827851,-1.827851,-8.680161,-8.680161,0.000000,0.000000
2.620360,1,0,12.597866,-2.597866,-8.880997,-8.880997,0.000000,0.000000
2.640459,1,0,12.865780,-2.865780,-8.879082,-8.879082,0.000000,0.000000
2.660425,1,0,14.333031,-4.333031,-9.028419,-9.028419,0.000000,0.000000
2.680402,1,0,13.832391,-3.832391,-8.949577,-8.949577,0.000000,0.000000
2.700485,1,0,14.339421,-4.339421,-8.828812,-8.828812,0.000000,0.000000
2.720390,1,0,14.143262,-4.143262,-8.890800,-8.890800,0.000000,0.000000
2.740371,1,0,13.912140,-3.912140,-9.015221,-9.015221,0.000000,0.000000
2.760426,1,0,13.165832,-3.165832,-8.874245,-8.874245,0.000000,0.000000
2.780365,1,0,13.053376,-3.053376,-8.877113,-8.877113,0.000000,0.000000
2.800491,1,0,11.766251,-1.766251,-9.073586,-9.073586,0.000000,0.000000
2.820331,1,0,11.179363,-1.179363,-9.062202,-9.062202,0.000000,0.000000
2.840447,1,0,11.336521,-1.336521,-8.780144,-8.780144,0.000000,0.000000
2.860558,1,0,11.023016,-1.023016,-8.711044,-8.711044,0.000000,0.000000
2.880575,1,0,11.641125,-1.641125,-8.822166,-8.822166,0.000000,0.000000
2.900489,1,0,12.453199,-2.453199,-8.822166,-8.822166,0.000000,0.000000
2.920392,1,0,12.668931,-2.668931,-8.815056,-8.815056,0.000000,0.000000
2.940519,1,0,12.756101,-2.756101,-8.774796,-8.774796,0.000000,0.000000
2.960358,1,0,12.602053,-2.602053,-8.608063,-8.608063,0.000000,0.000000
2.982158,1,0,12.415193,-2.415193,-8.669067,-8.669067,0.000000,0.000000
3.000464,1,0,11.998123,-1.998123,-8.533447,-8.533447,0.000000,0.000000
3.020392,1,0,11.624639,-1.624639,-8.854019,-8.854019,0.000000,0.000000
3.040403,1,0,11.638974,-1.638974,-8.816002,-8.816002,0.000000,0.000000
3.060366,1,0,11.554903,-1.554903,-8.976097,-8.976097,0.000000,0.000000
3.080397,1,0,11.642286,-1.642286,-8.919388,-8.919388,0.000000,0.000000
3.100336,1,0,11.714132,-1.714132,-8.962654,-8.962654,0.000000,0.000000
3.120361,1,0,11.892742,-1.892742,-8.968918,-8.968918,0.000000,0.000000
3.140458,1,0,11.855237,-1.855237,-8.976265,-8.976265,0.000000,0.000000
3.160491,1,0,11.640116,-1.640116,-9.113464,-9.113464,0.000000,0.000000
3.180475,1,0,11.640116,-1.640116,-9.113464,-9.113464,0.000000,0.000000
3.200406,1,0,11.453173,-1.453173,-9.307007,-9.307007,0.000000,0.000000
3.220601,1,0,11.370221,-1.370221,-9.456688,-9.456688,0.000000,0.000000
3.240433,1,0,11.370221,-1.370221,-9.456688,-9.456688,0.000000,0.000000
3.260465,1,0,11.325182,-1.325182,-9.314690,-9.314690,0.000000,0.000000
3.280392,1,0,11.325182,-1.325182,-9.314690,-9.314690,0.000000,0.000000
3.300489,1,0,11.325182,-1.325182,-9.314690,-9.314690,0.000000,0.000000
3.320379,1,0,11.308880,-1.308880,-9.361816,-9.361816,0.000000,0.000000
3.340426,1,0,11.144949,-1.144949,-9.308601,-9.308601,0.000000,0.000000
3.360445,1,0,11.132781,-1.132781,-9.512207,-9.512207,0.000000,0.000000
3.380413,1,0,11.011925,-1.011925,-9.719299,-9.719299,0.000000,0.000000
3.400403,1,0,10.582898,-0.582898,-11.273560,-11.273560,0.000000,0.000000
3.420339,1,0,10.201426,-0.201426,-12.360863,-12.360863,0.000000,0.000000
3.440476,1,0,10.188280,-0.188280,-13.167488,-13.167488,0.000000,0.000000
3.460396,1,0,10.160184,-0.160184,-14.487137,-14.487137,0.000000,0.000000
3.480495,1,0,10.074662,-0.074662,-15.043251,-15.043251,0.000000,0.000000
3.500487,1,0,10.172329,-0.172329,-17.039162,-17.039162,0.000000,0.000000
3.520521,1,0,10.408132,-0.408132,-18.876114,-18.876114,0.000000,0.000000
3.540472,1,0,10.470540,-0.470540,-19.742844,-19.742844,0.000000,0.000000
3.560468,1,0,10.536243,-0.536243,-21.647629,-21.647629,0.000000,0.000000
3.580417,1,0,10.494738,-0.494738,-22.647987,-22.647987,0.000000,0.000000
3.600497,1,0,10.305146,-0.305146,-24.647011,-24.647011,0.000000,0.000000
3.620549,1,0,10.939295,-0.939295,-24.638496,-24.638496,0.000000,0.000000
3.640453,1,0,10.791407,-0.791407,-24.948692,-24.948692,0.000000,0.000000
3.660356,1,0,10.298268,-0.298268,-25.582573,-25.582573,0.000000,0.000000
3.680402,1,0,9.971861,0.028139,-26.012833,-26.012833,0.000000,0.000000
3.700391,1,0,9.347808,0.652192,-27.268143,-27.268143,0.000000,0.000000
3.720452,1,0,8.878622,1.121378,-28.035759,-28.035759,0.000000,0.000000
3.740398,1,0,8.700169,1.299831,-28.346275,-28.346275,0.000000,0.000000
3.760568,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.780448,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.800462,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.820363,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.840334,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.860430,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.880627,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.900507,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.920401,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.940313,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.960407,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.980514,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.000341,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.020389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.040423,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.060976,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.080389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.100497,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.120324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.140336,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.160346,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.180494,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.200511,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.220402,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.240311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.260415,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.280316,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.300364,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.320295,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.340368,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.360375,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.380358,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.400676,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.420416,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.440421,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.460324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.480425,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.500425,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.520393,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.540481,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.560899,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.580431,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.600326,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.620843,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.640486,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.660357,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.680377,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.700492,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.720384,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.740449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.760770,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.780840,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.800303,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.820324,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.840474,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.860626,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.880913,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.900447,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.920641,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.940303,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.960334,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.980433,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.020468,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.040303,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.060480,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.080515,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.100647,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.120337,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.140424,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.160340,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.180492,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.200473,1,0,2.239524,7.760476,29.178463,29.178463,0.000000,0.000000
5.220349,1,0,2.387909,7.612091,29.132488,29.132488,0.000000,0.000000
5.240441,1,0,2.480880,7.519120,28.903835,28.903835,0.000000,0.000000
5.260855,1,0,2.704809,7.295191,28.278950,28.278950,0.000000,0.000000
5.280695,1,0,3.145774,6.854226,27.568226,27.568226,0.000000,0.000000
5.300429,1,0,2.666982,7.333018,29.087944,29.087944,0.000000,0.000000
5.320434,1,0,3.030373,6.969627,28.585987,28.585987,0.000000,0.000000
5.340432,1,0,3.217890,6.782110,28.314816,28.314816,0.000000,0.000000
5.361109,1,0,3.590270,6.409730,26.995544,26.995544,0.000000,0.000000
5.380872,1,0,3.660257,6.339743,23.813896,23.813896,0.000000,0.000000
5.400434,1,0,3.661460,6.338540,24.267822,24.267822,0.000000,0.000000
5.420524,1,0,3.712161,6.287839,23.070587,23.070587,0.000000,0.000000
5.440435,1,0,3.770369,6.229631,21.647774,21.647774,0.000000,0.000000
5.460463,1,0,3.819448,6.180552,20.651535,20.651535,0.000000,0.000000
5.480582,1,0,3.807408,6.192592,20.651535,20.651535,0.000000,0.000000
5.500434,1,0,3.918720,6.081280,19.103981,19.103981,0.000000,0.000000
