Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.002792,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023697,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.042521,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.062598,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.082457,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.102545,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.122483,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.142550,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.162522,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.182539,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.202665,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.222578,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.242690,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.262878,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.282612,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.302751,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.322608,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.342545,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.362545,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.382588,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.402505,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.422567,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.442658,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.462698,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.482552,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.502727,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.522612,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542597,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.562533,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.582580,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.602596,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.622678,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.642699,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.662693,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.682693,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.702603,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.722572,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.742613,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.762593,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.782802,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.802704,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.822747,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.842495,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.862714,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.882530,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.902626,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.922548,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.942622,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962660,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982643,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002683,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.022558,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.042530,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.062576,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.082701,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.102745,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.122545,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.142707,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.162501,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.182573,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.202533,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.222719,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.242599,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.262554,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.282762,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.302606,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.322810,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.342730,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.362558,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.382577,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.402725,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.422540,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.442563,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.462616,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.482770,1,0,2.698340,7.301660,-28.786110,-28.786110,0.000000,0.000000
1.502566,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.522708,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.542779,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.562521,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.582764,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.602604,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.622681,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.642931,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.662571,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.682775,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.702704,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.722703,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.742951,1,0,9.204516,0.795484,28.152203,28.152203,0.000000,0.000000
