Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000618,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.019182,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.039256,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.059215,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.079153,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.099152,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.119140,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.139196,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.159204,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.179325,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.199127,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.219114,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.239125,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.259619,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.279516,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.299146,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.319381,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.339130,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.359177,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.379194,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.399261,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.419088,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.439218,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.459333,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.479119,1,0,5.664389,4.335611,22.497215,22.497215,0.000000,0.000000
0.499234,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.519245,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
0.539246,1,0,5.665328,4.334672,22.497101,22.497101,0.000000,0.000000
