Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000636,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.020628,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.040533,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.060555,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.080463,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.100556,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.120537,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.140440,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.161374,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.180322,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.200539,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.220508,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.240403,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.260416,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.280425,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.300528,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.320414,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.340581,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.360458,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.380425,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.400412,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.420455,1,0,9.499619,0.500381,-27.408760,-27.408760,0.000000,0.000000
0.440458,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.460436,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.480339,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.500602,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.520481,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.540283,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.560557,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.580388,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.600792,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.620337,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.640464,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.660387,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.680459,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.700724,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.720800,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.740495,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.760409,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.780382,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.800353,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.821193,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.840404,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.860399,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.880306,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.900816,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.920604,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.940464,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
0.960516,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
0.980686,1,0,9.505674,0.494326,-27.415367,-27.415367,0.000000,0.000000
1.001226,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
1.020449,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
1.040577,1,0,9.505674,0.494326,-27.399551,-27.399551,0.000000,0.000000
1.060484,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
1.080960,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
1.100649,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
1.120447,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
1.140361,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
1.160409,1,0,9.494779,0.505221,-27.415367,-27.415367,0.000000,0.000000
