Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000151,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.019973,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.039992,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.059982,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.079971,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.099961,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.120003,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.139900,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.159978,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.179995,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.199940,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.220000,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.240112,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.259939,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.280096,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.300355,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.319948,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.340005,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.360011,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.379964,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.400001,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.420066,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.439927,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.459985,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.480013,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.499978,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.519946,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.540056,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.559956,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.579914,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.600599,1,0,11.454925,0.000000,24.761971,24.761971,0.000000,0.000000
0.619887,1,0,11.454925,0.000000,24.761971,24.761971,0.000000,0.000000
0.640027,1,0,11.501126,0.000000,24.726784,24.726784,0.000000,0.000000
0.660030,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.680064,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.699942,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.720074,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.739960,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.759961,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.779913,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.800035,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.819934,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.839958,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.859935,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.879959,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.899940,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.919976,1,0,11.590363,0.000000,24.740822,24.740822,0.000000,0.000000
0.940028,1,0,11.588700,0.000000,24.913719,24.913719,0.000000,0.000000
0.960082,1,0,11.785844,0.000000,24.932755,24.932755,0.000000,0.000000
0.979925,1,0,12.032364,0.000000,24.971443,24.971443,0.000000,0.000000
1.000065,1,0,11.867290,0.000000,25.224342,25.224342,0.000000,0.000000
1.019900,1,0,11.867290,0.000000,25.224342,25.224342,0.000000,0.000000
1.040024,1,0,11.829216,0.000000,25.241379,25.241379,0.000000,0.000000
1.059944,1,0,11.902824,0.000000,25.182747,25.182747,0.000000,0.000000
1.079968,1,0,11.851772,0.000000,25.078148,25.078148,0.000000,0.000000
1.099983,1,0,11.892173,0.000000,25.060753,25.060753,0.000000,0.000000
1.120207,1,0,11.892173,0.000000,25.060753,25.060753,0.000000,0.000000
1.139935,1,0,11.933975,0.000000,25.092911,25.092911,0.000000,0.000000
1.159917,1,0,11.885779,0.000000,25.176872,25.176872,0.000000,0.000000
1.179970,1,0,11.892173,0.000000,25.060753,25.060753,0.000000,0.000000
1.199929,1,0,11.933975,0.000000,25.092911,25.092911,0.000000,0.000000
1.219989,1,0,11.903216,0.000000,25.170639,25.170639,0.000000,0.000000
1.239933,1,0,11.932131,0.000000,25.123077,25.123077,0.000000,0.000000
1.259920,1,0,11.903996,0.000000,25.012627,25.012627,0.000000,0.000000
1.280015,1,0,11.903996,0.000000,25.012627,25.012627,0.000000,0.000000
