Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000745,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.020460,1,0,10.285899,-0.285899,-2.178085,-2.178085,0.000000,0.000000
0.040227,1,0,10.285899,-0.285899,-2.178085,-2.178085,0.000000,0.000000
0.060291,1,0,10.243590,-0.243590,-2.136116,-2.136116,0.000000,0.000000
0.080287,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.100310,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.120266,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.140280,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.160507,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.180309,1,0,10.243590,-0.243590,-2.136116,-2.136116,0.000000,0.000000
0.200306,1,0,10.285899,-0.285899,-2.178085,-2.178085,0.000000,0.000000
0.220293,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.240541,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.260280,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.280317,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.300263,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.320956,1,0,10.285899,-0.285899,-2.178085,-2.178085,0.000000,0.000000
0.340366,1,0,10.285899,-0.285899,-2.178085,-2.178085,0.000000,0.000000
0.360380,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.380518,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.400275,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.420288,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.440309,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.460345,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.480312,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.500284,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
0.520228,1,0,10.245311,-0.245311,-2.136208,-2.136208,0.000000,0.000000
