Time,TargetLocked,VisionDriveActive,Distance,DistanceError,AngleError,AngleError_DB,Speed,Omega
0.000636,1,0,11.632711,-1.632711,15.368584,15.368584,0.000000,0.000000
0.020319,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.040246,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.060299,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.080360,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.100501,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.120290,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.140313,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.160269,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.180361,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.200388,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.220284,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.240403,1,0,11.625410,-1.625410,15.454788,15.454788,0.000000,0.000000
0.260786,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.281022,1,0,11.600419,-1.600419,15.336830,15.336830,0.000000,0.000000
0.300414,1,0,11.625410,-1.625410,15.454788,15.454788,0.000000,0.000000
0.320273,1,0,11.600419,-1.600419,15.336830,15.336830,0.000000,0.000000
0.340353,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.360343,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.380268,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.400409,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.420273,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.440338,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.460502,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.480237,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.500406,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.520283,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.540456,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.560331,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.580321,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.600507,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.620587,1,0,11.636672,-1.636672,15.457794,15.457794,0.000000,0.000000
0.640417,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.660320,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.680468,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.700314,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.720628,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.740257,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.760501,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.780835,1,0,11.636672,-1.636672,15.457794,15.457794,0.000000,0.000000
0.800419,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.820293,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.840383,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.860312,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.880475,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
0.900326,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.920319,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
0.940307,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
0.960367,1,0,11.600419,-1.600419,15.336830,15.336830,0.000000,0.000000
0.980361,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
1.000316,1,0,11.600419,-1.600419,15.336830,15.336830,0.000000,0.000000
1.020383,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
1.040344,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
1.060459,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.080271,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.100332,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.120510,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
1.140362,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
1.160264,1,0,11.590005,-1.590005,15.334259,15.334259,0.000000,0.000000
1.180304,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
1.200454,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.220375,1,0,11.600419,-1.600419,15.336830,15.336830,0.000000,0.000000
1.240551,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.260540,1,0,11.593479,-1.593479,15.423851,15.423851,0.000000,0.000000
1.280303,1,0,11.583240,-1.583240,15.421349,15.421349,0.000000,0.000000
